Time step,Vab,Vbc,Vca,Ia,Ib,Ic,,,,,W1,W2
-0.045256,-286.53,159.69,92.156,0.88594,2.6758,-3.3227,,,,,-253.8483882,
-0.045248,-288.38,163.47,91.469,0.90391,2.5945,-3.2281,,,,,-260.6695658,
-0.04524,-285.97,156.94,93.156,0.74766,2.4992,-3.2945,,,,,-213.8083302,
-0.045232,-294.5,158.91,94.688,0.92266,2.6305,-3.2953,,,,,-271.72337,
-0.045224,-287.47,154.09,92.062,0.8625,2.6578,-3.2883,,,,,-247.942875,
-0.045216,-287.25,158.72,91.062,0.78125,2.7023,-3.2555,,,,,-224.4140625,
-0.045208,-288.66,159.81,97.781,0.88281,2.6437,-3.3523,,,,,-254.8319346,
-0.0452,-288.59,156.31,97.562,0.82109,2.707,-3.1688,,,,,-236.9583631,
-0.045192,-288.09,154.94,95.25,0.88594,2.6211,-3.2547,,,,,-255.2304546,
-0.045184,-291.72,160.66,94.531,0.72109,2.5945,-3.1562,,,,,-210.3563748,
-0.045176,-291.91,156.75,98.438,0.86953,2.5977,-3.332,,,,,-253.8245023,
-0.045168,-290.53,154.09,98.469,0.86797,2.6883,-3.2531,,,,,-252.1713241,
-0.04516,-288.59,154.72,103.38,0.86719,2.7656,-3.2391,,,,,-250.2623621,
-0.045152,-289.53,151.78,100.28,0.79297,2.5797,-3.2984,,,,,-229.5886041,
-0.045144,-288.97,149.97,101.38,0.83125,2.8102,-3.3211,,,,,-240.2063125,
-0.045136,-286.75,154.25,101.31,0.75156,2.6969,-3.2609,,,,,-215.50983,
-0.045128,-288.69,151.94,103.97,0.72344,2.6977,-3.2016,,,,,-208.8498936,
-0.04512,-291.34,153.94,103.22,0.73359,2.7234,-3.2953,,,,,-213.7241106,
-0.045112,-293.34,150.34,103.97,0.70469,2.8312,-3.2578,,,,,-206.7137646,
-0.045104,-290.22,151.59,102.91,0.73125,2.7227,-3.207,,,,,-212.223375,
-0.045096,-290.19,150.53,104.31,0.59531,2.8219,-3.3156,,,,,-172.7530089,
-0.045088,-293.34,147.75,104.75,0.76719,2.8242,-3.1805,,,,,-225.0475146,
-0.04508,-290.28,149.47,106.25,0.62422,2.8594,-3.3016,,,,,-181.1985816,
-0.045072,-292.94,148.81,105.12,0.63359,2.8578,-3.2906,,,,,-185.6038546,
-0.045064,-292.53,143.16,107.62,0.60625,2.8016,-3.293,,,,,-177.3463125,
-0.045056,-289.78,144.19,108.09,0.59922,2.7812,-3.2742,,,,,-173.6419716,
-0.045048,-289.44,144.5,109.72,0.70703,2.8594,-3.3367,,,,,-204.6427632,
-0.04504,-291.34,144.94,109.12,0.6625,2.8188,-3.1906,,,,,-193.01275,
